"","palabra","freq","magrado","mactivacion","mimag"
"3628","otorgar",1,2.6,3,2.2
"3629","otorgó",1,NA,NA,NA
"3630","otroel",1,NA,NA,NA
"3631","otroscasos",1,NA,NA,NA
"3632","otrosse",1,NA,NA,NA
"3633","overlake",1,NA,NA,NA
"3634","oxigenación",1,NA,NA,NA
"3635","pacífica",1,NA,NA,NA
"3636","padres",1,NA,NA,NA
"3637","pagado",1,NA,NA,NA
"3638","paísdías",1,NA,NA,NA
"3639","paísuna",1,NA,NA,NA
"3640","pampa",1,NA,NA,NA
"3641","panamericanos",1,NA,NA,NA
"3642","pandémico",1,NA,NA,NA
"3643","pantalones",1,NA,NA,NA
"3644","paok",1,NA,NA,NA
"3645","paquetería",1,NA,NA,NA
"3646","paquetes",1,NA,NA,NA
"3647","par",1,2.6,2.2,3
"3648","paraadultos",1,NA,NA,NA
"3649","paradas",1,NA,NA,NA
"3650","parado",1,1.6,1.8,3
"3651","paralelo",1,2,1.8,2.8
"3652","paralizado",1,NA,NA,NA
"3653","paralizar",1,NA,NA,NA
"3654","paranoica",1,NA,NA,NA
"3655","parate",1,NA,NA,NA
"3656","parcial",1,NA,NA,NA
"3657","parece",1,NA,NA,NA
"3658","parejo",1,NA,NA,NA
"3659","parera",1,NA,NA,NA
"3660","parlamentarios",1,NA,NA,NA
"3661","paro",1,NA,NA,NA
"3662","partes",1,NA,NA,NA
"3663","participación",1,2.6667,3,2.5
"3664","participar",1,2.8,3,2.4
"3665","participó",1,NA,NA,NA
"3666","partida",1,2,2.2,2.2
"3667","partidas",1,NA,NA,NA
"3668","pasaban",1,NA,NA,NA
"3669","pasadas",1,NA,NA,NA
"3670","pasamos",1,NA,NA,NA
"3671","pasan",1,NA,NA,NA
"3672","pasar",1,2,2.4,2.6
"3673","pasaron",1,NA,NA,NA
"3674","patentes",1,NA,NA,NA
"3675","patogénicos",1,NA,NA,NA
"3676","patología",1,NA,NA,NA
"3677","patrones",1,NA,NA,NA
"3678","paulo",1,NA,NA,NA
"3679","pautada",1,NA,NA,NA
"3680","pedagógica",1,NA,NA,NA
"3681","pedehontaá",1,NA,NA,NA
"3682","pedirles",1,NA,NA,NA
"3683","pedro",1,NA,NA,NA
"3684","pegar",1,1.6,3,2.8
"3685","peligroso",1,1.6,2.8,2.6
"3686","peligrosos",1,NA,NA,NA
"3687","pendientes",1,NA,NA,NA
"3688","península",1,2.2,1.4,2.8
"3689","pensé",1,NA,NA,NA
"3690","peones",1,NA,NA,NA
"3691","peor",1,1.4,2.2,2.2
"3692","pequeñas",1,NA,NA,NA
"3693","percepción",1,NA,NA,NA
"3694","percibir",1,3,2.2,2.6
"3695","perdidas",1,NA,NA,NA
"3696","periódicas",1,NA,NA,NA
"3697","periódico",1,2.2,2,2.8
"3698","período",1,2,1.8,2.2
"3699","periodos",1,NA,NA,NA
"3700","perjudicar",1,NA,NA,NA
"3701","perjuicio",1,NA,NA,NA
"3702","permanecerán",1,NA,NA,NA
"3703","permanecía",1,NA,NA,NA
"3704","permanentes",1,NA,NA,NA
"3705","permitir",1,2.8,3,2.4
"3706","permitirá",1,NA,NA,NA
"3707","permitirían",1,NA,NA,NA
"3708","pernoctar",1,NA,NA,NA
"3709","peronismo",1,NA,NA,NA
"3710","personales",1,NA,NA,NA
"3711","personalmente",1,NA,NA,NA
"3712","persuadir",1,NA,NA,NA
"3713","pertenecen",1,NA,NA,NA
"3714","pertinente",1,NA,NA,NA
"3715","perúintegró",1,NA,NA,NA
"3716","pes",1,NA,NA,NA
"3717","pesadilla",1,1.2,2.4,2.4
"3718","pesar",1,1.5,1.8,2.3
"3719","pesca",1,NA,NA,NA
"3720","peso",1,1.8,1.8,2.6
"3721","pesos",1,NA,NA,NA
"3722","pestes",1,NA,NA,NA
"3723","peticionar",1,NA,NA,NA
"3724","petrolera",1,NA,NA,NA
"3725","pezzella",1,NA,NA,NA
"3726","pidcp",1,NA,NA,NA
"3727","piden",1,NA,NA,NA
"3728","pidiendo",1,NA,NA,NA
"3729","pidiéndonos",1,NA,NA,NA
"3730","pilar",1,NA,NA,NA
"3731","pilares",1,NA,NA,NA
"3732","pista",1,2.4,1.8,2.4
"3733","plan",1,2.3333,2.6667,2.6667
"3734","plantea",1,NA,NA,NA
"3735","planteadas",1,NA,NA,NA
"3736","plantillas",1,NA,NA,NA
"3737","plata",1,2.8,1.8,2.8
"3738","plataformas",1,NA,NA,NA
"3739","platense",1,NA,NA,NA
"3740","plaza",1,2.5,2.6667,3
"3741","plena",1,NA,NA,NA
"3742","plenario",1,NA,NA,NA
"3743","poblaciónveces",1,NA,NA,NA
"3744","pobladas",1,NA,NA,NA
"3745","pocas",1,NA,NA,NA
"3746","poderosa",1,NA,NA,NA
"3747","poderosamente",1,NA,NA,NA
"3748","podía",1,NA,NA,NA
"3749","podíamos",1,NA,NA,NA
"3750","podían",1,NA,NA,NA
"3751","policías",1,NA,NA,NA
"3752","pondrán",1,NA,NA,NA
"3753","ponerte",1,NA,NA,NA
"3754","poniendo",1,NA,NA,NA
"3755","porcentaje",1,NA,NA,NA
"3756","porcentuales",1,NA,NA,NA
"3757","pordías",1,NA,NA,NA
"3758","porquela",1,NA,NA,NA
"3759","porsegundos",1,NA,NA,NA
"3760","portal",1,NA,NA,NA
"3761","porteños",1,NA,NA,NA
"3762","pos",1,NA,NA,NA
"3763","posibilidades",1,NA,NA,NA
"3764","posicionarla",1,NA,NA,NA
"3765","postales",1,NA,NA,NA
"3766","postergar",1,NA,NA,NA
"3767","posteriormente",1,NA,NA,NA
"3768","postura",1,2,1.8,3
"3769","potencia",1,2.6,2.4,2.2
"3770","practicados",1,NA,NA,NA
"3771","preasociados",1,NA,NA,NA
"3772","precedentes",1,NA,NA,NA
"3773","precio",1,1.8,2.2,2.8
"3774","precisar",1,NA,NA,NA
"3775","precisaron",1,NA,NA,NA
"3776","precompetitiva",1,NA,NA,NA
"3777","predeterminado",1,NA,NA,NA
"3778","preferenciales",1,NA,NA,NA
"3779","premier",1,NA,NA,NA
"3780","preocupada",1,NA,NA,NA
"3781","preocupe",1,NA,NA,NA
"3782","preparador",1,NA,NA,NA
"3783","preparados",1,NA,NA,NA
"3784","preparando",1,NA,NA,NA
"3785","preparatoria",1,NA,NA,NA
"3786","presenciales",1,NA,NA,NA
"3787","presencialmente",1,NA,NA,NA
"3788","presencias",1,NA,NA,NA
"3789","presentaba",1,NA,NA,NA
"3790","presentar",1,2.4,3,2.4
"3791","presentes",1,NA,NA,NA
"3792","preservar",1,NA,NA,NA
"3793","presidenta",1,NA,NA,NA
"3794","prestadores",1,NA,NA,NA
"3795","presten",1,NA,NA,NA
"3796","presunta",1,NA,NA,NA
"3797","presupuestaria",1,NA,NA,NA
"3798","pretende",1,NA,NA,NA
"3799","pretendemos",1,NA,NA,NA
"3800","prevengan",1,NA,NA,NA
"3801","preventivos",1,NA,NA,NA
"3802","previa",1,NA,NA,NA
"3803","previos",1,NA,NA,NA
"3804","previstas",1,NA,NA,NA
"3805","previsto",1,NA,NA,NA
"3806","primaria",1,NA,NA,NA
"3807","primas",1,NA,NA,NA
"3808","primeros",1,NA,NA,NA
"3809","primordial",1,NA,NA,NA
"3810","prioritaria",1,NA,NA,NA
"3811","privada",1,NA,NA,NA
"3812","privadas",1,NA,NA,NA
"3813","privilegiar",1,NA,NA,NA
"3814","probados",1,NA,NA,NA
"3815","procedencia",1,NA,NA,NA
"3816","procedente",1,1.8,1.6,2.2
"3817","procedentes",1,NA,NA,NA
"3818","procedimiento",1,2,1.8,2.2
"3819","procedimientos",1,NA,NA,NA
"3820","procesal",1,NA,NA,NA
"3821","procesaron",1,NA,NA,NA
"3822","producción",1,2.5,2.8333,2.5
"3823","produce",1,NA,NA,NA
"3824","producido",1,NA,NA,NA
"3825","producir",1,2.4,3,2.2
"3826","productividad",1,NA,NA,NA
"3827","productores",1,NA,NA,NA
"3828","produzcan",1,NA,NA,NA
"3829","profesión",1,2.2,2.2,2.6
"3830","profesional",1,2.35415,2.29165,2.29165
"3831","profesionalizados",1,NA,NA,NA
"3832","profunda",1,NA,NA,NA
"3833","profundiza",1,NA,NA,NA
"3834","profundización",1,NA,NA,NA
"3835","profundizado",1,NA,NA,NA
"3836","profundizan",1,NA,NA,NA
"3837","profundizando",1,NA,NA,NA
"3838","profundizará",1,NA,NA,NA
"3839","programación",1,2.6,2.6,2.6
"3840","programada",1,NA,NA,NA
"3841","programado",1,NA,NA,NA
"3842","prohíba",1,NA,NA,NA
"3843","prohíbe",1,NA,NA,NA
"3844","prohibió",1,NA,NA,NA
"3845","prohibirlo",1,NA,NA,NA
"3846","prolongación",1,NA,NA,NA
"3847","prometió",1,NA,NA,NA
"3848","pronóstico",1,NA,NA,NA
"3849","pronósticos",1,NA,NA,NA
"3850","pronto",1,NA,NA,NA
"3851","pronunciarse",1,NA,NA,NA
"3852","pronuncien",1,NA,NA,NA
"3853","propagado",1,NA,NA,NA
"3854","propague",1,NA,NA,NA
"3855","propicie",1,NA,NA,NA
"3856","propietarias",1,NA,NA,NA
"3857","propone",1,NA,NA,NA
"3858","proporcionadas",1,NA,NA,NA
"3859","proporcionales",1,NA,NA,NA
"3860","propuestas",1,NA,NA,NA
"3861","propuse",1,NA,NA,NA
"3862","prórroga",1,NA,NA,NA
"3863","prorrogan",1,NA,NA,NA
"3864","prorrogar",1,NA,NA,NA
"3865","protegen",1,NA,NA,NA
"3866","protegido",1,NA,NA,NA
"3867","proteja",1,NA,NA,NA
"3868","protestan",1,NA,NA,NA
"3869","proveedores",1,NA,NA,NA
"3870","provinciade",1,NA,NA,NA
"3871","provincialmunicipal",1,NA,NA,NA
"3872","provisión",1,NA,NA,NA
"3873","provisoria",1,NA,NA,NA
"3874","provoca",1,NA,NA,NA
"3875","provocó",1,NA,NA,NA
"3876","próximamente",1,NA,NA,NA
"3877","proximidad",1,NA,NA,NA
"3878","próximode",1,NA,NA,NA
"3879","proyección",1,NA,NA,NA
"3880","proyecta",1,NA,NA,NA
"3881","prueba",1,1.8,2.4,2.2
"3882","psicólogos",1,NA,NA,NA
"3883","publicadas",1,NA,NA,NA
"3884","publicistas",1,NA,NA,NA
"3885","publíquese",1,NA,NA,NA
"3886","pudiéndose",1,NA,NA,NA
"3887","pudieran",1,NA,NA,NA
"3888","pudimos",1,NA,NA,NA
"3889","pueblos",1,NA,NA,NA
"3890","puerta",1,2,1.4,3
"3891","puerto",1,2.4,1.8,2.8
"3892","puertos",1,NA,NA,NA
"3893","puestos",1,NA,NA,NA
"3894","pugb",1,NA,NA,NA
"3895","punitivo",1,NA,NA,NA
"3896","puntualizó",1,NA,NA,NA
"3897","puro",1,3,2.2,2.6
"3898","pusieron",1,NA,NA,NA
"3899","pymes",1,NA,NA,NA
"3900","quebrar",1,2,3,2.8
"3901","quecon",1,NA,NA,NA
"3902","quedado",1,NA,NA,NA
"3903","quedar",1,2,1.6,2.2
"3904","quedara",1,NA,NA,NA
"3905","quedaría",1,NA,NA,NA
"3906","quede",1,NA,NA,NA
"3907","queel",1,NA,NA,NA
"3908","queesto",1,NA,NA,NA
"3909","quejado",1,NA,NA,NA
"3910","quela",1,NA,NA,NA
"3911","quelos",1,NA,NA,NA
"3912","quemú",1,NA,NA,NA
"3913","quepor",1,NA,NA,NA
"3914","quetambién",1,NA,NA,NA
"3915","quién",1,NA,NA,NA
"3916","quiera",1,NA,NA,NA
"3917","quieran",1,NA,NA,NA
"3918","quieren",1,NA,NA,NA
"3919","quiero",1,NA,NA,NA
"3920","quilmes",1,NA,NA,NA
"3921","quilombo",1,NA,NA,NA
"3922","quince",1,NA,NA,NA
"3923","quinto",1,2,2.2,2
"3924","racionar",1,NA,NA,NA
"3925","racistas",1,NA,NA,NA
"3926","radiales",1,NA,NA,NA
"3927","radica",1,NA,NA,NA
"3928","radicado",1,NA,NA,NA
"3929","radical",1,NA,NA,NA
"3930","radicó",1,NA,NA,NA
"3931","ralentizarlo",1,NA,NA,NA
"3932","ramboot",1,NA,NA,NA
"3933","ramírez",1,NA,NA,NA
"3934","ramos",1,NA,NA,NA
"3935","rankear",1,NA,NA,NA
"3936","rap",1,NA,NA,NA
"3937","rápidas",1,NA,NA,NA
"3938","rápidos",1,NA,NA,NA
"3939","rato",1,2.2,2.2,2.2
"3940","rayo",1,2.2,3,3
"3941","razonables",1,NA,NA,NA
"3942","reafirmó",1,NA,NA,NA
"3943","realicó",1,NA,NA,NA
"3944","realidad",1,2.3333,2.3333,2.6667
"3945","realiza",1,NA,NA,NA
"3946","realizada",1,NA,NA,NA
"3947","realizado",1,NA,NA,NA
"3948","realizan",1,NA,NA,NA
"3949","realizaría",1,NA,NA,NA
"3950","realizarlos",1,NA,NA,NA
"3951","realizaron",1,NA,NA,NA
"3952","realizo",1,NA,NA,NA
"3953","reavivó",1,NA,NA,NA
"3954","recabados",1,NA,NA,NA
"3955","recaudaciones",1,NA,NA,NA
"3956","recaudamos",1,NA,NA,NA
"3957","recaudópesos",1,NA,NA,NA
"3958","recetarios",1,NA,NA,NA
"3959","rechazo",1,NA,NA,NA
"3960","recibiendo",1,NA,NA,NA
"3961","recibirán",1,NA,NA,NA
"3962","recibo",1,NA,NA,NA
"3963","reclamaron",1,NA,NA,NA
"3964","reclamo",1,NA,NA,NA
"3965","reclamos",1,NA,NA,NA
"3966","reclasificó",1,NA,NA,NA
"3967","recoge",1,NA,NA,NA
"3968","recolección",1,NA,NA,NA
"3969","reconfirgurará",1,NA,NA,NA
"3970","reconociendo",1,NA,NA,NA
"3971","recordaron",1,NA,NA,NA
"3972","recorrer",1,2.2,3,2.6
"3973","recorriendo",1,NA,NA,NA
"3974","recorrió",1,NA,NA,NA
"3975","recupera",1,NA,NA,NA
"3976","recuperarse",1,NA,NA,NA
"3977","recursos",1,NA,NA,NA
"3978","reducción",1,NA,NA,NA
"3979","reducían",1,NA,NA,NA
"3980","reembolsos",1,NA,NA,NA
"3981","reencuentro",1,NA,NA,NA
"3982","reestructuración",1,NA,NA,NA
"3983","refinación",1,NA,NA,NA
"3984","reflejó",1,NA,NA,NA
"3985","reforzar",1,NA,NA,NA
"3986","refrendado",1,NA,NA,NA
"3987","refuerzo",1,NA,NA,NA
"3988","regatas",1,NA,NA,NA
"3989","reggio",1,NA,NA,NA
"3990","regional",1,2.2,2,2.8
"3991","regiones",1,NA,NA,NA
"3992","regirá",1,NA,NA,NA
"3993","registrado",1,NA,NA,NA
"3994","registradosde",1,NA,NA,NA
"3995","registrándose",1,NA,NA,NA
"3996","registrar",1,2,2.6,2.2
"3997","registraronmuertos",1,NA,NA,NA
"3998","registrarsobre",1,NA,NA,NA
"3999","registren",1,NA,NA,NA
"4000","reglamentación",1,NA,NA,NA
"4001","reglamentarias",1,NA,NA,NA
"4002","reglamenten",1,NA,NA,NA
"4003","reglas",1,NA,NA,NA
"4004","regresaremos",1,NA,NA,NA
"4005","regreso",1,2.6,2.8,2.6
"4006","regresó",1,NA,NA,NA
"4007","regular",1,1.6,1.8,2.2
"4008","reitera",1,NA,NA,NA
"4009","reiterar",1,NA,NA,NA
"4010","relacionado",1,NA,NA,NA
"4011","relacionados",1,NA,NA,NA
"4012","relajarse",1,NA,NA,NA
"4013","relatores",1,NA,NA,NA
"4014","relegó",1,NA,NA,NA
"4015","remarcando",1,NA,NA,NA
"4016","remarcaron",1,NA,NA,NA
"4017","remarcó",1,NA,NA,NA
"4018","rentabilidad",1,NA,NA,NA
"4019","renunciar",1,2,2.8,2.8
"4020","reparto",1,NA,NA,NA
"4021","repatriados",1,NA,NA,NA
"4022","repito",1,NA,NA,NA
"4023","repleto",1,NA,NA,NA
"4024","reportado",1,NA,NA,NA
"4025","reportaron",1,NA,NA,NA
"4026","reporte",1,NA,NA,NA
"4027","represalias",1,NA,NA,NA
"4028","representación",1,2.4,2.4,1.8
"4029","represente",1,NA,NA,NA
"4030","reproducción",1,NA,NA,NA
"4031","reprogramación",1,NA,NA,NA
"4032","repunte",1,NA,NA,NA
"4033","requeridas",1,NA,NA,NA
"4034","requieren",1,NA,NA,NA
"4035","requisitos",1,NA,NA,NA
"4036","rescatado",1,NA,NA,NA
"4037","resentirán",1,NA,NA,NA
"4038","reservado",1,NA,NA,NA
"4039","reservas",1,NA,NA,NA
"4040","reside",1,NA,NA,NA
"4041","residir",1,2,2.6,2.8
"4042","residuos",1,NA,NA,NA
"4043","resistencia",1,NA,NA,NA
"4044","resistimos",1,NA,NA,NA
"4045","resoluciónexpresa",1,NA,NA,NA
"4046","resoluciónque",1,NA,NA,NA
"4047","resolverá",1,NA,NA,NA
"4048","resolvió",1,NA,NA,NA
"4049","respaldando",1,NA,NA,NA
"4050","respaldar",1,NA,NA,NA
"4051","respaldará",1,NA,NA,NA
"4052","respeta",1,NA,NA,NA
"4053","respetaba",1,NA,NA,NA
"4054","respetando",1,NA,NA,NA
"4055","respete",1,NA,NA,NA
"4056","responde",1,NA,NA,NA
"4057","responden",1,NA,NA,NA
"4058","responder",1,2.4286,2.5714,2.2857
"4059","respondieron",1,NA,NA,NA
"4060","respuestas",1,NA,NA,NA
"4061","restante",1,NA,NA,NA
"4062","restantes",1,NA,NA,NA
"4063","restoranes",1,NA,NA,NA
"4064","restrictivas",1,NA,NA,NA
"4065","restringido",1,NA,NA,NA
"4066","restringir",1,NA,NA,NA
"4067","resultan",1,NA,NA,NA
"4068","resultó",1,NA,NA,NA
"4069","retención",1,NA,NA,NA
"4070","retenes",1,NA,NA,NA
"4071","retórica",1,NA,NA,NA
"4072","retornado",1,NA,NA,NA
"4073","retracen",1,NA,NA,NA
"4074","retractarse",1,NA,NA,NA
"4075","reúne",1,NA,NA,NA
"4076","reunido",1,NA,NA,NA
"4077","reuniónpara",1,NA,NA,NA
"4078","reunir",1,2.6,3,3
"4079","revelar",1,2.3333,2.6667,2.3333
"4080","revisarlo",1,NA,NA,NA
"4081","revisión",1,NA,NA,NA
"4082","revisten",1,NA,NA,NA
"4083","rico",1,2.8,2.3,3
"4084","riesgolos",1,NA,NA,NA
"4085","rionegrina",1,NA,NA,NA
"4086","ríosde",1,NA,NA,NA
"4087","robar",1,1,2.8,3
"4088","roberto",1,NA,NA,NA
"4089","robo",1,NA,NA,NA
"4090","rodeaba",1,NA,NA,NA
"4091","rodeada",1,NA,NA,NA
"4092","rodillas",1,NA,NA,NA
"4093","rodolfo",1,NA,NA,NA
"4094","rodríguez",1,NA,NA,NA
"4095","roja",1,NA,NA,NA
"4096","rojas",1,NA,NA,NA
"4097","rol",1,2.4,3,2.8
"4098","rondaron",1,NA,NA,NA
"4099","ropa",1,2.4,1.8,3
"4100","rossi",1,NA,NA,NA
"4101","rosters",1,NA,NA,NA
"4102","rtcom",1,NA,NA,NA
"4103","rugani",1,NA,NA,NA
"4104","rusia",1,NA,NA,NA
"4105","rutina",1,1.2,2.2,2.2
"4106","rutinas",1,NA,NA,NA
"4107","sábadola",1,NA,NA,NA
"4108","sabaidini",1,NA,NA,NA
"4109","sabemos",1,NA,NA,NA
"4110","sabes",1,NA,NA,NA
"4111","sabía",1,NA,NA,NA
"4112","sala",1,2.2,1.6,3
"4113","salarios",1,NA,NA,NA
"4114","saldrá",1,NA,NA,NA
"4115","sale",1,NA,NA,NA
"4116","salimos",1,NA,NA,NA
"4117","salón",1,2.3333,1.6667,3
"4118","salónica",1,NA,NA,NA
"4119","salta",1,NA,NA,NA
"4120","salvado",1,NA,NA,NA
"4121","salvaguarda",1,NA,NA,NA
"4122","sánchez",1,NA,NA,NA
"4123","sanción",1,NA,NA,NA
"4124","sandra",1,NA,NA,NA
"4125","sanitaristas",1,NA,NA,NA
"4126","santarosael",1,NA,NA,NA
"4127","santarosala",1,NA,NA,NA
"4128","santarosalos",1,NA,NA,NA
"4129","santarosamientras",1,NA,NA,NA
"4130","santarroseños",1,NA,NA,NA
"4131","sarscov",1,NA,NA,NA
"4132","saturación",1,NA,NA,NA
"4133","saudita",1,NA,NA,NA
"4134","secretario",1,NA,NA,NA
"4135","secuestró",1,NA,NA,NA
"4136","sede",1,2,1.6,2.8
"4137","seguidor",1,NA,NA,NA
"4138","seguidores",1,NA,NA,NA
"4139","seguirá",1,NA,NA,NA
"4140","sello",1,2,1.4,2.8
"4141","sem",1,NA,NA,NA
"4142","semejante",1,NA,NA,NA
"4143","señal",1,2.6,2,3
"4144","señalar",1,1.8,2.8,3
"4145","señales",1,NA,NA,NA
"4146","sendas",1,NA,NA,NA
"4147","señora",1,NA,NA,NA
"4148","sentados",1,NA,NA,NA
"4149","sentencia",1,1.8,2,2.2
"4150","sentimos",1,NA,NA,NA
"4151","separar",1,1.8,3,2.6
"4152","seriedad",1,NA,NA,NA
"4153","serio",1,2.2,1.8,2.8
"4154","sesión",1,2,2,2.2
"4155","seudónimo",1,NA,NA,NA
"4156","sexta",1,NA,NA,NA
"4157","shuang",1,NA,NA,NA
"4158","sic",1,NA,NA,NA
"4159","sietecasos",1,NA,NA,NA
"4160","siglas",1,NA,NA,NA
"4161","signifiquen",1,NA,NA,NA
"4162","signora",1,NA,NA,NA
"4163","signos",1,NA,NA,NA
"4164","siguiendo",1,NA,NA,NA
"4165","siguieron",1,NA,NA,NA
"4166","silbidos",1,NA,NA,NA
"4167","similar",1,2,1.8,2
"4168","simple",1,2.8,2.2,2.8
"4169","simultánea",1,NA,NA,NA
"4170","simultáneamente",1,NA,NA,NA
"4171","síntoma",1,NA,NA,NA
"4172","sintonía",1,NA,NA,NA
"4173","sipetax",1,NA,NA,NA
"4174","snti",1,NA,NA,NA
"4175","soberana",1,NA,NA,NA
"4176","sobrelleva",1,NA,NA,NA
"4177","sobrenuevos",1,NA,NA,NA
"4178","sobrevivido",1,NA,NA,NA
"4179","sobrina",1,NA,NA,NA
"4180","sofbolista",1,NA,NA,NA
"4181","sol",1,2.4,2.6,3
"4182","solamente",1,1.8,2,2.2
"4183","solas",1,NA,NA,NA
"4184","solemne",1,NA,NA,NA
"4185","solicitado",1,NA,NA,NA
"4186","solicitaron",1,NA,NA,NA
"4187","sólidos",1,NA,NA,NA
"4188","solokilómetros",1,NA,NA,NA
"4189","soluciones",1,NA,NA,NA
"4190","somosporque",1,NA,NA,NA
"4191","sonar",1,2.4,2.8,2.8
"4192","sonde",1,NA,NA,NA
"4193","sonlas",1,NA,NA,NA
"4194","sontras",1,NA,NA,NA
"4195","sorpresiva",1,NA,NA,NA
"4196","sos",1,NA,NA,NA
"4197","sospechados",1,NA,NA,NA
"4198","sostiene",1,NA,NA,NA
"4199","sostienen",1,NA,NA,NA
"4200","south",1,NA,NA,NA
"4201","sponsor",1,NA,NA,NA
"4202","street",1,NA,NA,NA
"4203","strike",1,NA,NA,NA
"4204","suárez",1,NA,NA,NA
"4205","suba",1,NA,NA,NA
"4206","subcampeón",1,NA,NA,NA
"4207","subjetivos",1,NA,NA,NA
"4208","subsiguientes",1,NA,NA,NA
"4209","sucesivo",1,NA,NA,NA
"4210","sucesivos",1,NA,NA,NA
"4211","sudamérica",1,NA,NA,NA
"4212","suficiente",1,2.4,2.2,1.4
"4213","sufre",1,NA,NA,NA
"4214","sufriendo",1,NA,NA,NA
"4215","sufrir",1,1.4,2.6,2.6
"4216","sugerimos",1,NA,NA,NA
"4217","sugerir",1,2.4,3,2
"4218","sujeto",1,2.4,2.4,2.8
"4219","sumado",1,NA,NA,NA
"4220","sumamente",1,NA,NA,NA
"4221","sumamos",1,NA,NA,NA
"4222","suman",1,NA,NA,NA
"4223","sumarlos",1,NA,NA,NA
"4224","suministrada",1,NA,NA,NA
"4225","suministro",1,NA,NA,NA
"4226","supera",1,NA,NA,NA
"4227","superada",1,NA,NA,NA
"4228","superan",1,NA,NA,NA
"4229","superara",1,NA,NA,NA
"4230","superficie",1,2.2,1.6,2.6
"4231","superiores",1,NA,NA,NA
"4232","supermercadistas",1,NA,NA,NA
"4233","superpoderes",1,NA,NA,NA
"4234","supone",1,NA,NA,NA
"4235","sur",1,2.8333,1.8333,2.8333
"4236","sureño",1,NA,NA,NA
"4237","surgido",1,NA,NA,NA
"4238","surjan",1,NA,NA,NA
"4239","suscitar",1,NA,NA,NA
"4240","suspendan",1,NA,NA,NA
"4241","suspenden",1,NA,NA,NA
"4242","suspendido",1,NA,NA,NA
"4243","suspendió",1,NA,NA,NA
"4244","sustancialmente",1,NA,NA,NA
"4245","sustentabilidad",1,NA,NA,NA
"4246","sustraído",1,NA,NA,NA
"4247","taladriz",1,NA,NA,NA
"4248","tamames",1,NA,NA,NA
"4249","tarea",1,2,2.3333,3
"4250","tarjetaalimentar",1,NA,NA,NA
"4251","taxis",1,NA,NA,NA
"4252","teatral",1,2.2,2.8,2.8
"4253","teatros",1,NA,NA,NA
"4254","tecnologías",1,NA,NA,NA
"4255","telecomunicaciones",1,NA,NA,NA
"4256","telefonía",1,NA,NA,NA
"4257","telefónicas",1,NA,NA,NA
"4258","telefonista",1,NA,NA,NA
"4259","telegraph",1,NA,NA,NA
"4260","telemedicina",1,NA,NA,NA
"4261","temores",1,NA,NA,NA
"4262","temporal",1,NA,NA,NA
"4263","temporaria",1,NA,NA,NA
"4264","temprana",1,NA,NA,NA
"4265","tendientes",1,NA,NA,NA
"4266","tenerife",1,NA,NA,NA
"4267","tenista",1,NA,NA,NA
"4268","tenor",1,NA,NA,NA
"4269","tensión",1,1,2,2.8
"4270","tenso",1,NA,NA,NA
"4271","teorías",1,NA,NA,NA
"4272","terceros",1,NA,NA,NA
"4273","tercios",1,NA,NA,NA
"4274","terminar",1,2.2,3,2.8
"4275","terminará",1,NA,NA,NA
"4276","término",1,2,1.8,1.8
"4277","terrestre",1,2.4,1.8,3
"4278","territorios",1,NA,NA,NA
"4279","tests",1,NA,NA,NA
"4280","textual",1,NA,NA,NA
"4281","the",1,2,2,1.8
"4282","thibaut",1,NA,NA,NA
"4283","tiempos",1,NA,NA,NA
"4284","tieneaños",1,NA,NA,NA
"4285","tieneenfermos",1,NA,NA,NA
"4286","tienejugadores",1,NA,NA,NA
"4287","tipifica",1,NA,NA,NA
"4288","tipificado",1,NA,NA,NA
"4289","tipificados",1,NA,NA,NA
"4290","titulares",1,NA,NA,NA
"4291","título",1,1.8,2,2.6
"4292","tokio",1,NA,NA,NA
"4293","tolerancia",1,NA,NA,NA
"4294","toma",1,2.2,2.8,2.2
"4295","tomaba",1,NA,NA,NA
"4296","tomamos",1,NA,NA,NA
"4297","toman",1,NA,NA,NA
"4298","tomaron",1,NA,NA,NA
"4299","tomás",1,NA,NA,NA
"4300","tome",1,NA,NA,NA
"4301","tomen",1,NA,NA,NA
"4302","torna",1,NA,NA,NA
"4303","toses",1,NA,NA,NA
"4304","totalidad",1,2.4,2,2
"4305","trabajamos",1,NA,NA,NA
"4306","trabajos",1,NA,NA,NA
"4307","trae",1,NA,NA,NA
"4308","tráfico",1,1.4,2.2,3
"4309","traído",1,NA,NA,NA
"4310","trámites",1,NA,NA,NA
"4311","tranquilidad",1,3,2.4,2.8
"4312","tranquilo",1,3,2,3
"4313","tranquilos",1,NA,NA,NA
"4314","transcurre",1,NA,NA,NA
"4315","transcurrido",1,NA,NA,NA
"4316","transformar",1,2.8,2.8,3
"4317","transgredía",1,NA,NA,NA
"4318","transitaban",1,NA,NA,NA
"4319","transitado",1,NA,NA,NA
"4320","transitan",1,NA,NA,NA
"4321","transitar",1,NA,NA,NA
"4322","transitorio",1,NA,NA,NA
"4323","transmisiones",1,NA,NA,NA
"4324","transmitió",1,NA,NA,NA
"4325","transparentes",1,NA,NA,NA
"4326","transportes",1,NA,NA,NA
"4327","trascendió",1,NA,NA,NA
"4328","trasfondo",1,NA,NA,NA
"4329","trasladada",1,NA,NA,NA
"4330","trasladadas",1,NA,NA,NA
"4331","trasladado",1,NA,NA,NA
"4332","trasladar",1,2.6,3,2.8
