"","palabra","freq","magrado","mactivacion","mimag"
"1513","esfuerzos",2,NA,NA,NA
"1514","espacial",2,2.6,1.8,2.2
"1515","español",2,2.3333,2,2.3333
"1516","esperábamos",2,NA,NA,NA
"1517","esperado",2,NA,NA,NA
"1518","esperados",2,NA,NA,NA
"1519","esperando",2,NA,NA,NA
"1520","esquema",2,NA,NA,NA
"1521","establece",2,NA,NA,NA
"1522","establecidos",2,NA,NA,NA
"1523","estede",2,NA,NA,NA
"1524","estimó",2,NA,NA,NA
"1525","estrecha",2,NA,NA,NA
"1526","exceptuados",2,NA,NA,NA
"1527","excusa",2,NA,NA,NA
"1528","exige",2,NA,NA,NA
"1529","exitistas",2,NA,NA,NA
"1530","experimentación",2,NA,NA,NA
"1531","exportación",2,NA,NA,NA
"1532","expuesta",2,NA,NA,NA
"1533","extra",2,NA,NA,NA
"1534","extraen",2,NA,NA,NA
"1535","extranjeros",2,NA,NA,NA
"1536","extremo",2,1.8,2.4,2.3
"1537","ezeiza",2,NA,NA,NA
"1538","facilitar",2,2.4,2.8,2.2
"1539","facultades",2,NA,NA,NA
"1540","fallecida",2,NA,NA,NA
"1541","fallecido",2,NA,NA,NA
"1542","figuran",2,NA,NA,NA
"1543","fíjese",2,NA,NA,NA
"1544","fijo",2,2,1.4,2.2
"1545","fines",2,NA,NA,NA
"1546","flujo",2,2.2,2.4,2.8
"1547","formatos",2,NA,NA,NA
"1548","foto",2,2.5714,1.5714,2.8571
"1549","fragmentos",2,NA,NA,NA
"1550","frenar",2,NA,NA,NA
"1551","frotis",2,NA,NA,NA
"1552","fuerte",2,2.7,2.7,2.6
"1553","función",2,2,2,2.2
"1554","fundamental",2,2.6,2.2,2.2
"1555","gabinete",2,NA,NA,NA
"1556","ganancia",2,NA,NA,NA
"1557","ganando",2,NA,NA,NA
"1558","ganar",2,2.6,2.8,2.4
"1559","garrahan",2,NA,NA,NA
"1560","gobierna",2,NA,NA,NA
"1561","golpeado",2,NA,NA,NA
"1562","graduados",2,NA,NA,NA
"1563","gráfico",2,NA,NA,NA
"1564","gratis",2,NA,NA,NA
"1565","graves",2,NA,NA,NA
"1566","gravísimo",2,NA,NA,NA
"1567","gremios",2,NA,NA,NA
"1568","guillermo",2,NA,NA,NA
"1569","gustavo",2,NA,NA,NA
"1570","haberse",2,NA,NA,NA
"1571","habilitar",2,NA,NA,NA
"1572","hábitos",2,NA,NA,NA
"1573","hablamos",2,NA,NA,NA
"1574","hablar",2,2.2,3,3
"1575","hacerlo",2,NA,NA,NA
"1576","hagan",2,NA,NA,NA
"1577","haría",2,NA,NA,NA
"1578","hastapesos",2,NA,NA,NA
"1579","hechos",2,NA,NA,NA
"1580","heredero",2,NA,NA,NA
"1581","hernán",2,NA,NA,NA
"1582","herramienta",2,2.4,2.6,2.8
"1583","higiene",2,NA,NA,NA
"1584","hijos",2,NA,NA,NA
"1585","histórico",2,1.8,1.4,2.2
"1586","hogares",2,NA,NA,NA
"1587","hospitalario",2,NA,NA,NA
"1588","hoteles",2,NA,NA,NA
"1589","humanas",2,NA,NA,NA
"1590","ibáñez",2,NA,NA,NA
"1591","identificar",2,2,2,2.2
"1592","igualmente",2,NA,NA,NA
"1593","implementando",2,NA,NA,NA
"1594","implementó",2,NA,NA,NA
"1595","importancia",2,2.4,2.4,2
"1596","impresoras",2,NA,NA,NA
"1597","impulsa",2,NA,NA,NA
"1598","imputado",2,NA,NA,NA
"1599","incluida",2,NA,NA,NA
"1600","incluyó",2,NA,NA,NA
"1601","índice",2,2.2,2.2,2.6
"1602","industriales",2,NA,NA,NA
"1603","infectadas",2,NA,NA,NA
"1604","infectó",2,NA,NA,NA
"1605","informar",2,2.6,3,2.8
"1606","ingresan",2,NA,NA,NA
"1607","inició",2,NA,NA,NA
"1608","inspectores",2,NA,NA,NA
"1609","instituto",2,2.4,2.2,2.6
"1610","integren",2,NA,NA,NA
"1611","intendencias",2,NA,NA,NA
"1612","intensivas",2,NA,NA,NA
"1613","intentamos",2,NA,NA,NA
"1614","intentar",2,2.8,2.6,2.4
"1615","interior",2,2.3,1.9,2.4
"1616","interna",2,NA,NA,NA
"1617","internados",2,NA,NA,NA
"1618","jornada",2,2,2.4,2.4
"1619","justa",2,NA,NA,NA
"1620","lagos",2,NA,NA,NA
"1621","lareforma",2,NA,NA,NA
"1622","lashoras",2,NA,NA,NA
"1623","lasjurisdicciones",2,NA,NA,NA
"1624","lasse",2,NA,NA,NA
"1625","lejanos",2,NA,NA,NA
"1626","lejos",2,NA,NA,NA
"1627","lenta",2,NA,NA,NA
"1628","leona",2,NA,NA,NA
"1629","limitación",2,NA,NA,NA
"1630","livorno",2,NA,NA,NA
"1631","llega",2,NA,NA,NA
"1632","llegando",2,NA,NA,NA
"1633","lleva",2,NA,NA,NA
"1634","llevan",2,NA,NA,NA
"1635","lluvia",2,2.6,2.8,3
"1636","lobato",2,NA,NA,NA
"1637","local",2,2.18335,1.81665,2.3
"1638","lógica",2,2.4,2.6,2.6
"1639","logística",2,NA,NA,NA
"1640","logrado",2,NA,NA,NA
"1641","losaños",2,NA,NA,NA
"1642","losmillones",2,NA,NA,NA
"1643","lovera",2,NA,NA,NA
"1644","mal",2,NA,NA,NA
"1645","malbrán",2,NA,NA,NA
"1646","manejar",2,2.5,3,2.6667
"1647","manifestado",2,NA,NA,NA
"1648","mantienen",2,NA,NA,NA
"1649","mapa",2,2,1.2,3
"1650","máquinas",2,NA,NA,NA
"1651","mariano",2,2.2,1.8,1.8
"1652","martínez",2,NA,NA,NA
"1653","materia",2,2,1.8,2
"1654","médicas",2,NA,NA,NA
"1655","mediodía",2,NA,NA,NA
"1656","melina",2,NA,NA,NA
"1657","mencionar",2,2.4,2.6,2.6
"1658","mercado",2,2.2,2.4,3
"1659","mercedes",2,NA,NA,NA
"1660","merece",2,NA,NA,NA
"1661","mes",2,2.2,2,2.2
"1662","metrópoli",2,NA,NA,NA
"1663","microrganismos",2,NA,NA,NA
"1664","militar",2,1.4,2.33333333333333,2.73333333333333
"1665","mínimas",2,NA,NA,NA
"1666","ministros",2,NA,NA,NA
"1667","mismas",2,NA,NA,NA
"1668","mitigación",2,NA,NA,NA
"1669","modelo",2,2.2,2,2.4
"1670","moderadamente",2,NA,NA,NA
"1671","moderado",2,NA,NA,NA
"1672","modesto",2,NA,NA,NA
"1673","mofepa",2,NA,NA,NA
"1674","molecular",2,NA,NA,NA
"1675","mortalidad",2,NA,NA,NA
"1676","mostró",2,NA,NA,NA
"1677","motivos",2,NA,NA,NA
"1678","mucha",2,NA,NA,NA
"1679","muela",2,NA,NA,NA
"1680","muerto",2,1.4,1.4,3
"1681","múltiples",2,NA,NA,NA
"1682","multiplicaron",2,NA,NA,NA
"1683","nacionalidad",2,NA,NA,NA
"1684","nariz",2,2,2.2,2.8
"1685","navarro",2,NA,NA,NA
"1686","necesaria",2,NA,NA,NA
"1687","necesarios",2,NA,NA,NA
"1688","necesidades",2,NA,NA,NA
"1689","necesita",2,NA,NA,NA
"1690","necesitaban",2,NA,NA,NA
"1691","necesitamos",2,NA,NA,NA
"1692","necesiten",2,NA,NA,NA
"1693","neoliberal",2,NA,NA,NA
"1694","néstor",2,NA,NA,NA
"1695","netanyahu",2,NA,NA,NA
"1696","nieto",2,2.8,2,3
"1697","nievas",2,NA,NA,NA
"1698","ninguna",2,NA,NA,NA
"1699","niño",2,2.7,2.7,3
"1700","norma",2,2.1667,1.8333,2.1667
"1701","noticias",2,NA,NA,NA
"1702","notificación",2,NA,NA,NA
"1703","nunca",2,NA,NA,NA
"1704","objetos",2,NA,NA,NA
"1705","obligación",2,1.6,2.4,2.8
"1706","obligó",2,NA,NA,NA
"1707","obras",2,NA,NA,NA
"1708","obtendrán",2,NA,NA,NA
"1709","obtenidos",2,NA,NA,NA
"1710","ocupando",2,NA,NA,NA
"1711","ocurre",2,NA,NA,NA
"1712","ocurrir",2,2.4,2.8,1.4
"1713","odontólogo",2,NA,NA,NA
"1714","online",2,NA,NA,NA
"1715","operativos",2,NA,NA,NA
"1716","oportuna",2,NA,NA,NA
"1717","oportunidad",2,3,2.8,2.6
"1718","oportuno",2,NA,NA,NA
"1719","optimista",2,NA,NA,NA
"1720","organismo",2,2,2.6,2
"1721","organismos",2,NA,NA,NA
"1722","oscaralpa",2,NA,NA,NA
"1723","otrosserán",2,NA,NA,NA
"1724","pague",2,NA,NA,NA
"1725","palazzo",2,NA,NA,NA
"1726","pami",2,NA,NA,NA
"1727","pampeanas",2,NA,NA,NA
"1728","paquete",2,2.2,1.8,3
"1729","paralelamente",2,NA,NA,NA
"1730","paralelo",2,2,1.8,2.8
"1731","parera",2,NA,NA,NA
"1732","pares",2,NA,NA,NA
"1733","partida",2,2,2.2,2.2
"1734","paso",2,2,2.4,2.2
"1735","pcr",2,NA,NA,NA
"1736","pedidos",2,NA,NA,NA
"1737","pedro",2,NA,NA,NA
"1738","peor",2,1.4,2.2,2.2
"1739","perciban",2,NA,NA,NA
"1740","perdieron",2,NA,NA,NA
"1741","perjudicados",2,NA,NA,NA
"1742","permanecer",2,2.6,1.6,2
"1743","permanecerá",2,NA,NA,NA
"1744","permiso",2,2,2.4,2.8
"1745","permiten",2,NA,NA,NA
"1746","permitiendo",2,NA,NA,NA
"1747","permitir",2,2.8,3,2.4
"1748","pesaj",2,NA,NA,NA
"1749","pico",2,2.4,2.6,2.8
"1750","pida",2,NA,NA,NA
"1751","planteada",2,NA,NA,NA
"1752","planteadas",2,NA,NA,NA
"1753","plantearon",2,NA,NA,NA
"1754","plata",2,2.8,1.8,2.8
"1755","poblaciones",2,NA,NA,NA
"1756","pocos",2,NA,NA,NA
"1757","poderosa",2,NA,NA,NA
"1758","podido",2,NA,NA,NA
"1759","podría",2,NA,NA,NA
"1760","podrían",2,NA,NA,NA
"1761","policial",2,NA,NA,NA
"1762","pondránmillones",2,NA,NA,NA
"1763","pone",2,NA,NA,NA
"1764","pordías",2,NA,NA,NA
"1765","portugal",2,NA,NA,NA
"1766","posadascada",2,NA,NA,NA
"1767","posterior",2,2,2,2.2
"1768","práctica",2,2.6,3,2.6
"1769","precisó",2,NA,NA,NA
"1770","prescribir",2,NA,NA,NA
"1771","prescripciones",2,NA,NA,NA
"1772","presentación",2,2.4,2.8,2.8
"1773","presentar",2,2.4,3,2.4
"1774","presidencia",2,2,2.6,2.8
"1775","presidencial",2,2,1.6,2.6
"1776","presidentes",2,NA,NA,NA
"1777","presión",2,1.6,2.4,2.4
"1778","préstamos",2,NA,NA,NA
"1779","prevé",2,NA,NA,NA
"1780","previstas",2,NA,NA,NA
"1781","prima",2,NA,NA,NA
"1782","primerosdías",2,NA,NA,NA
"1783","príncipe",2,2.6,2.2,2.8
"1784","principio",2,2.4,2.4,1.8
"1785","problemática",2,NA,NA,NA
"1786","producen",2,NA,NA,NA
"1787","producido",2,NA,NA,NA
"1788","profunda",2,NA,NA,NA
"1789","profundizar",2,NA,NA,NA
"1790","programadas",2,NA,NA,NA
"1791","prohibió",2,NA,NA,NA
"1792","promediocasos",2,NA,NA,NA
"1793","pronto",2,NA,NA,NA
"1794","propuestas",2,NA,NA,NA
"1795","protagonistas",2,NA,NA,NA
"1796","protectivo",2,NA,NA,NA
"1797","proveedores",2,NA,NA,NA
"1798","provenientes",2,NA,NA,NA
"1799","próximode",2,NA,NA,NA
"1800","proyecto",2,2.5,2.1667,2.6667
"1801","prueba",2,1.8,2.4,2.2
"1802","pruebas",2,NA,NA,NA
"1803","pudiendo",2,NA,NA,NA
"1804","pudimos",2,NA,NA,NA
"1805","pusieron",2,NA,NA,NA
"1806","putin",2,NA,NA,NA
"1807","quedar",2,2,1.6,2.2
"1808","quedaron",2,NA,NA,NA
"1809","queremos",2,NA,NA,NA
"1810","quincena",2,NA,NA,NA
"1811","rancul",2,NA,NA,NA
"1812","rauschenberger",2,NA,NA,NA
"1813","razonablemente",2,NA,NA,NA
"1814","real",2,2.3333,2.3333,2.5
"1815","realicó",2,NA,NA,NA
"1816","realizará",2,NA,NA,NA
"1817","realizaron",2,NA,NA,NA
"1818","recibieron",2,NA,NA,NA
"1819","recibió",2,NA,NA,NA
"1820","recibir",2,2.6667,2.1667,2.6667
"1821","recién",2,2.25,2.375,2.625
"1822","reciente",2,2,2.2,1.8
"1823","reclamar",2,1.2,2.8,2.8
"1824","recolección",2,NA,NA,NA
"1825","recomienda",2,NA,NA,NA
"1826","reconocieron",2,NA,NA,NA
"1827","reconoció",2,NA,NA,NA
"1828","recordaron",2,NA,NA,NA
"1829","recorrieron",2,NA,NA,NA
"1830","recupera",2,NA,NA,NA
"1831","recuperación",2,NA,NA,NA
"1832","reducir",2,1.6,2.8,2.2
"1833","redujo",2,NA,NA,NA
"1834","reduzcan",2,NA,NA,NA
"1835","referidas",2,NA,NA,NA
"1836","refiero",2,NA,NA,NA
"1837","refirió",2,NA,NA,NA
"1838","refuerzo",2,NA,NA,NA
"1839","regional",2,2.2,2,2.8
"1840","registraronnuevos",2,NA,NA,NA
"1841","regla",2,2.2,1.8,3
"1842","regresado",2,NA,NA,NA
"1843","reino",2,2.4,2.2,2.6
"1844","relató",2,NA,NA,NA
"1845","remarcaron",2,NA,NA,NA
"1846","remedio",2,2,2,3
"1847","remunerativa",2,NA,NA,NA
"1848","repartir",2,2.4,3,3
"1849","reportados",2,NA,NA,NA
"1850","reporte",2,NA,NA,NA
"1851","requieran",2,NA,NA,NA
"1852","requiriendo",2,NA,NA,NA
"1853","resaltaron",2,NA,NA,NA
"1854","resaltó",2,NA,NA,NA
"1855","reservados",2,NA,NA,NA
"1856","residuos",2,NA,NA,NA
"1857","resignar",2,1.6,2,1.6
"1858","resistencia",2,NA,NA,NA
"1859","resolvió",2,NA,NA,NA
"1860","respetar",2,3,2.8,2.6
"1861","respeten",2,NA,NA,NA
"1862","respiratorio",2,NA,NA,NA
"1863","respiratorios",2,NA,NA,NA
"1864","responsable",2,2.7,2.8,2.7
"1865","restaurantes",2,NA,NA,NA
"1866","restricción",2,NA,NA,NA
"1867","resulta",2,NA,NA,NA
"1868","retirar",2,2,2.6,2.6
"1869","reumann",2,NA,NA,NA
"1870","rigurosa",2,NA,NA,NA
"1871","roca",2,2.2,1.4,2.6
"1872","rodríguez",2,NA,NA,NA
"1873","rueda",2,2.4,2.6,3
"1874","ruiz",2,NA,NA,NA
"1875","rurales",2,NA,NA,NA
"1876","ruta",2,2.4,2.2,3
"1877","sabe",2,NA,NA,NA
"1878","sacrificio",2,2,2.4,2.4
"1879","sala",2,2.2,1.6,3
"1880","salidas",2,NA,NA,NA
"1881","salió",2,NA,NA,NA
"1882","salvo",2,NA,NA,NA
"1883","santafesina",2,NA,NA,NA
"1884","santarosael",2,NA,NA,NA
"1885","santarroseños",2,NA,NA,NA
"1886","seguida",2,NA,NA,NA
"1887","seguramente",2,2.6,1.8,2
"1888","senadores",2,NA,NA,NA
"1889","señalando",2,NA,NA,NA
"1890","sensible",2,NA,NA,NA
"1891","sentir",2,2.6,2.6,2.4
"1892","serio",2,2.2,1.8,2.8
"1893","severos",2,NA,NA,NA
"1894","sierra",2,2,2,3
"1895","sindical",2,NA,NA,NA
"1896","sindicales",2,NA,NA,NA
"1897","sindicatos",2,NA,NA,NA
"1898","soberana",2,NA,NA,NA
"1899","sofisticada",2,NA,NA,NA
"1900","soir",2,NA,NA,NA
"1901","solicitó",2,NA,NA,NA
"1902","solodías",2,NA,NA,NA
"1903","soluciones",2,NA,NA,NA
"1904","sorpresa",2,3,2.6,2.4
"1905","sostener",2,2,2.8,2.6
"1906","suárez",2,NA,NA,NA
"1907","subrayó",2,NA,NA,NA
"1908","sucedió",2,NA,NA,NA
"1909","sueldo",2,NA,NA,NA
"1910","sufrido",2,NA,NA,NA
"1911","supera",2,NA,NA,NA
"1912","superando",2,NA,NA,NA
"1913","superar",2,3,2.8571,2.2857
"1914","supuesto",2,NA,NA,NA
"1915","surge",2,NA,NA,NA
"1916","surgido",2,NA,NA,NA
"1917","suspendido",2,NA,NA,NA
"1918","suspensiones",2,NA,NA,NA
"1919","tales",2,NA,NA,NA
"1920","tanteador",2,NA,NA,NA
"1921","tarda",2,NA,NA,NA
"1922","tardarondías",2,NA,NA,NA
"1923","tasas",2,NA,NA,NA
"1924","técnica",2,2.4,1.8,2
"1925","tecnológicos",2,NA,NA,NA
"1926","tel",2,NA,NA,NA
"1927","teléfonos",2,NA,NA,NA
"1928","temas",2,NA,NA,NA
"1929","tercero",2,NA,NA,NA
"1930","terminó",2,NA,NA,NA
"1931","test",2,NA,NA,NA
"1932","tipo",2,1.8,2,1.2
"1933","tomadas",2,NA,NA,NA
"1934","tomado",2,NA,NA,NA
"1935","tomando",2,NA,NA,NA
"1936","tomaron",2,NA,NA,NA
"1937","tomografía",2,NA,NA,NA
"1938","torno",2,1.8,2.4,2.8
"1939","trabajos",2,NA,NA,NA
"1940","transitoria",2,NA,NA,NA
"1941","transportistas",2,NA,NA,NA
"1942","trasladan",2,NA,NA,NA
"1943","trasladará",2,NA,NA,NA
"1944","turno",2,1.6,1.6,2.2
"1945","twitter",2,NA,NA,NA
"1946","ultraortodoxo",2,NA,NA,NA
"1947","unde",2,NA,NA,NA
"1948","unido",2,NA,NA,NA
"1949","universidades",2,NA,NA,NA
"1950","uriburu",2,NA,NA,NA
"1951","útil",2,3,2.8,2.2
"1952","utilizan",2,NA,NA,NA
"1953","utilizar",2,2.1667,2.6667,2.3333
"1954","vacunar",2,NA,NA,NA
"1955","valdrán",2,NA,NA,NA
"1956","vaya",2,NA,NA,NA
"1957","vector",2,NA,NA,NA
"1958","vehículo",2,2.2,2.4,2.6
"1959","vender",2,2,2.8,2.8
"1960","venía",2,NA,NA,NA
"1961","venían",2,NA,NA,NA
"1962","veterano",2,NA,NA,NA
"1963","viajantes",2,NA,NA,NA
"1964","viáticos",2,NA,NA,NA
"1965","vicegobernador",2,NA,NA,NA
"1966","vidas",2,NA,NA,NA
"1967","videollamadas",2,NA,NA,NA
"1968","viene",2,NA,NA,NA
"1969","vieron",2,NA,NA,NA
"1970","vigencia",2,NA,NA,NA
"1971","virales",2,NA,NA,NA
"1972","virtud",2,2.8,2.2,2.6
"1973","vive",2,NA,NA,NA
"1974","viven",2,NA,NA,NA
"1975","viviendo",2,NA,NA,NA
"1976","volverán",2,NA,NA,NA
"1977","vos",2,NA,NA,NA
"1978","vulnerables",2,NA,NA,NA
"1979","whatsapp",2,NA,NA,NA
"1980","ylos",2,NA,NA,NA
"1981","zonas",2,NA,NA,NA
"1982","aaños",1,NA,NA,NA
"1983","abandonó",1,NA,NA,NA
"1984","abocado",1,NA,NA,NA
"1985","abogado",1,2,2.8,2.6
"1986","abordajes",1,NA,NA,NA
"1987","abordaron",1,NA,NA,NA
"1988","abrazo",1,3,2.2,3
"1989","abre",1,NA,NA,NA
"1990","abrieroncausas",1,NA,NA,NA
"1991","abrió",1,NA,NA,NA
"1992","absolutamente",1,2.2,1.8,1.6
"1993","abuelos",1,NA,NA,NA
"1994","abundante",1,2.8,2.6,3
"1995","acaban",1,NA,NA,NA
"1996","acabe",1,NA,NA,NA
"1997","acabo",1,NA,NA,NA
"1998","académicos",1,NA,NA,NA
"1999","acatan",1,NA,NA,NA
"2000","acatar",1,NA,NA,NA
"2001","accede",1,NA,NA,NA
"2002","accederán",1,NA,NA,NA
"2003","accedido",1,NA,NA,NA
"2004","accesibilidad",1,NA,NA,NA
"2005","acentuó",1,NA,NA,NA
"2006","acepta",1,NA,NA,NA
"2007","aceptar",1,2.6,2.8,2.6
"2008","aceptaremos",1,NA,NA,NA
"2009","aceptarlo",1,NA,NA,NA
"2010","acequias",1,NA,NA,NA
"2011","acercamiento",1,NA,NA,NA
"2012","acetato",1,NA,NA,NA
"2013","achicarlo",1,NA,NA,NA
"2014","aclara",1,NA,NA,NA
"2015","aclaración",1,NA,NA,NA
"2016","aclararon",1,NA,NA,NA
"2017","acompaña",1,NA,NA,NA
"2018","acompañarán",1,NA,NA,NA
"2019","acompañaron",1,NA,NA,NA
"2020","acompañates",1,NA,NA,NA
"2021","acompañó",1,NA,NA,NA
"2022","acondicionado",1,NA,NA,NA
"2023","aconsejables",1,NA,NA,NA
"2024","acontecimientos",1,NA,NA,NA
"2025","acordado",1,NA,NA,NA
"2026","acordar",1,2.8,2.2,3
"2027","acordaron",1,NA,NA,NA
"2028","acotado",1,NA,NA,NA
"2029","acotó",1,NA,NA,NA
"2030","acrecentaron",1,NA,NA,NA
"2031","acreditadas",1,NA,NA,NA
"2032","acreditar",1,NA,NA,NA
"2033","actitud",1,2.5,2.8333,2.8333
"2034","actos",1,NA,NA,NA
"2035","actuación",1,2.4,3,2.8
"2036","actuales",1,NA,NA,NA
"2037","actualiza",1,NA,NA,NA
"2038","actualizada",1,NA,NA,NA
"2039","acuerdos",1,NA,NA,NA
"2040","acumulan",1,NA,NA,NA
"2041","acumular",1,2,3,2.8
"2042","acusados",1,NA,NA,NA
"2043","acusan",1,NA,NA,NA
"2044","adaptarse",1,NA,NA,NA
"2045","adelantado",1,NA,NA,NA
"2046","adelantarse",1,NA,NA,NA
"2047","adherirá",1,NA,NA,NA
"2048","adhesiones",1,NA,NA,NA
"2049","adhieren",1,NA,NA,NA
"2050","administrados",1,NA,NA,NA
"2051","administrativas",1,NA,NA,NA
"2052","admirable",1,NA,NA,NA
"2053","admiro",1,NA,NA,NA
"2054","admitió",1,NA,NA,NA
"2055","admitirán",1,NA,NA,NA
"2056","adoptada",1,NA,NA,NA
"2057","adoptar",1,2.8,3,3
"2058","adopte",1,NA,NA,NA
"2059","ados",1,NA,NA,NA
"2060","adquiridos",1,NA,NA,NA
"2061","adquiriendo",1,NA,NA,NA
"2062","adquisicióndelos",1,NA,NA,NA
"2063","adquisión",1,NA,NA,NA
"2064","adquisitivo",1,NA,NA,NA
"2065","adreferendum",1,NA,NA,NA
"2066","adulto",1,2.2,2.2,2.8
"2067","adventista",1,NA,NA,NA
"2068","aegypti",1,NA,NA,NA
"2069","aegypty",1,NA,NA,NA
"2070","ael",1,NA,NA,NA
"2071","aempresas",1,NA,NA,NA
"2072","aespañoles",1,NA,NA,NA
"2073","afecta",1,NA,NA,NA
"2074","afectada",1,NA,NA,NA
"2075","afectando",1,NA,NA,NA
"2076","afiliada",1,NA,NA,NA
"2077","afiliado",1,NA,NA,NA
"2078","afiliados",1,NA,NA,NA
"2079","afirmado",1,NA,NA,NA
"2080","afirman",1,NA,NA,NA
"2081","afirmaron",1,NA,NA,NA
"2082","afirmativa",1,NA,NA,NA
"2083","afluencia",1,NA,NA,NA
"2084","afmpf",1,NA,NA,NA
"2085","afrontan",1,NA,NA,NA
"2086","agenda",1,NA,NA,NA
"2087","agentes",1,NA,NA,NA
"2088","aglomeraciones",1,NA,NA,NA
"2089","agotamiento",1,NA,NA,NA
"2090","agradable",1,3,2.4,2.4
"2091","agradecemos",1,NA,NA,NA
"2092","agradecer",1,2.8,3,3
"2093","agradecerle",1,NA,NA,NA
"2094","agradecieron",1,NA,NA,NA
"2095","agradecimiento",1,NA,NA,NA
"2096","agradecióa",1,NA,NA,NA
"2097","agravado",1,NA,NA,NA
"2098","agraven",1,NA,NA,NA
"2099","agregado",1,NA,NA,NA
"2100","agregar",1,2,3,2.5
"2101","agremiados",1,NA,NA,NA
"2102","agrícola",1,NA,NA,NA
"2103","agropecuarios",1,NA,NA,NA
"2104","agrupados",1,NA,NA,NA
"2105","aguantar",1,1.2,2.6,2.8
"2106","aguardando",1,NA,NA,NA
"2107","aguas",1,NA,NA,NA
"2108","ahínco",1,NA,NA,NA
"2109","aisladas",1,NA,NA,NA
"2110","aislado",1,NA,NA,NA
"2111","aislados",1,NA,NA,NA
"2112","aislando",1,NA,NA,NA
"2113","aislarse",1,NA,NA,NA
"2114","ajenos",1,NA,NA,NA
"2115","ajustan",1,NA,NA,NA
"2116","alarmante",1,NA,NA,NA
"2117","albergar",1,2.6,2.8,2.6
"2118","albertista",1,NA,NA,NA
"2119","alcalde",1,NA,NA,NA
"2120","alcanzamos",1,NA,NA,NA
"2121","alcanzan",1,NA,NA,NA
"2122","alcanzaron",1,NA,NA,NA
"2123","aldel",1,NA,NA,NA
"2124","alejandro",1,NA,NA,NA
"2125","alel",1,NA,NA,NA
"2126","alentadora",1,NA,NA,NA
"2127","alentadores",1,NA,NA,NA
"2128","alerta",1,NA,NA,NA
"2129","alertábamos",1,NA,NA,NA
"2130","alexis",1,NA,NA,NA
"2131","alferdez⁩",1,NA,NA,NA
"2132","alias",1,NA,NA,NA
"2133","alimentación",1,NA,NA,NA
"2134","alimenticia",1,NA,NA,NA
"2135","alinear",1,NA,NA,NA
"2136","allen",1,NA,NA,NA
"2137","alojar",1,NA,NA,NA
"2138","alonso",1,NA,NA,NA
"2139","amba",1,NA,NA,NA
"2140","ambientales",1,NA,NA,NA
"2141","ambiente",1,2.7143,1.7143,2.4286
"2142","ambulatorio",1,NA,NA,NA
"2143","amenazada",1,NA,NA,NA
"2144","amentando",1,NA,NA,NA
"2145","amesgaray",1,NA,NA,NA
"2146","amiga",1,NA,NA,NA
"2147","amigo",1,3,2.4,2.9
"2148","amigos",1,NA,NA,NA
"2149","amonio",1,NA,NA,NA
"2150","amontonen",1,NA,NA,NA
"2151","amortiguar",1,NA,NA,NA
"2152","ampliaron",1,NA,NA,NA
"2153","ana",1,NA,NA,NA
"2154","analista",1,NA,NA,NA
"2155","analizadas",1,NA,NA,NA
"2156","analizados",1,NA,NA,NA
"2157","analizando",1,NA,NA,NA
"2158","andré",1,NA,NA,NA
"2159","andrés",1,NA,NA,NA
"2160","andrew",1,NA,NA,NA
"2161","anexo",1,NA,NA,NA
"2162","anfibia",1,NA,NA,NA
"2163","angelo",1,NA,NA,NA
"2164","anguily",1,NA,NA,NA
"2165","animales",1,NA,NA,NA
"2166","anonimizadas",1,NA,NA,NA
"2167","añopor",1,NA,NA,NA
"2168","antecesores",1,NA,NA,NA
"2169","anthony",1,NA,NA,NA
"2170","antibióticos",1,NA,NA,NA
"2171","anticipó",1,NA,NA,NA
"2172","antigripales",1,NA,NA,NA
"2173","antiperonismo",1,NA,NA,NA
"2174","antiperonista",1,NA,NA,NA
"2175","anual",1,1.8,1.8,2.2
"2176","anuales",1,NA,NA,NA
"2177","anuncia",1,NA,NA,NA
"2178","anunciaba",1,NA,NA,NA
"2179","anunciada",1,NA,NA,NA
"2180","anunciar",1,2.6,2.6,2.8
"2181","anunciara",1,NA,NA,NA
"2182","aparece",1,NA,NA,NA
"2183","aparecer",1,2,2.6,2.6
"2184","aparezca",1,NA,NA,NA
"2185","apertura",1,2.2,2.2,2.4
"2186","aplazar",1,NA,NA,NA
"2187","aplicable",1,NA,NA,NA
"2188","aplicaciones",1,NA,NA,NA
"2189","aplican",1,NA,NA,NA
"2190","aplicar",1,2.2,2.8,1.6
"2191","aplicará",1,NA,NA,NA
"2192","apoliticismo",1,NA,NA,NA
"2193","aportados",1,NA,NA,NA
"2194","aportaran",1,NA,NA,NA
"2195","aportaría",1,NA,NA,NA
"2196","aporten",1,NA,NA,NA
"2197","aportómillones",1,NA,NA,NA
"2198","apoyar",1,2.4,2.6,3
"2199","apoyatura",1,NA,NA,NA
"2200","apoyó",1,NA,NA,NA
"2201","aprender",1,3,3,3
"2202","aprendizaje",1,NA,NA,NA
"2203","aprobación",1,NA,NA,NA
"2204","aprobó",1,NA,NA,NA
"2205","aproximadamentekilómetros",1,NA,NA,NA
"2206","apuntando",1,NA,NA,NA
"2207","apuntó",1,NA,NA,NA
"2208","ara",1,NA,NA,NA
"2209","árabe",1,NA,NA,NA
"2210","arbitrario",1,NA,NA,NA
"2211","arcas",1,NA,NA,NA
"2212","archivos",1,NA,NA,NA
"2213","ardua",1,NA,NA,NA
"2214","area",1,NA,NA,NA
