"","palabra","freq","magrado","mactivacion","mimag"
"2218","mitad",2,2,1.6,2.4
"2219","mitigar",2,NA,NA,NA
"2220","mitre",2,NA,NA,NA
"2221","modalidad",2,NA,NA,NA
"2222","modificación",2,NA,NA,NA
"2223","modificó",2,NA,NA,NA
"2224","modo",2,2,1.8,1.6
"2225","modos",2,NA,NA,NA
"2226","momentocorresponden",2,NA,NA,NA
"2227","monitorear",2,NA,NA,NA
"2228","moreno",2,NA,NA,NA
"2229","mostrar",2,2.6,2.6,2.8
"2230","motines",2,NA,NA,NA
"2231","movilización",2,NA,NA,NA
"2232","muerto",2,1.4,1.4,3
"2233","múltiple",2,2.2,2.2,2.2
"2234","multiplicidad",2,NA,NA,NA
"2235","nadia",2,NA,NA,NA
"2236","nagore",2,NA,NA,NA
"2237","necesaria",2,NA,NA,NA
"2238","necesitan",2,NA,NA,NA
"2239","nexos",2,NA,NA,NA
"2240","nicolás",2,NA,NA,NA
"2241","niveles",2,NA,NA,NA
"2242","normalidad",2,NA,NA,NA
"2243","normalmente",2,2.2,2,1.6
"2244","novena",2,NA,NA,NA
"2245","obesidad",2,NA,NA,NA
"2246","obliga",2,NA,NA,NA
"2247","obstante",2,NA,NA,NA
"2248","ocasiones",2,NA,NA,NA
"2249","oficialismo",2,NA,NA,NA
"2250","oficializó",2,NA,NA,NA
"2251","oficinas",2,NA,NA,NA
"2252","ofrecidos",2,NA,NA,NA
"2253","ojos",2,NA,NA,NA
"2254","opción",2,2.4,2.2,2.4
"2255","operativos",2,NA,NA,NA
"2256","ordenado",2,NA,NA,NA
"2257","oriana",2,NA,NA,NA
"2258","oscaralpa",2,NA,NA,NA
"2259","otrasse",2,NA,NA,NA
"2260","otrosson",2,NA,NA,NA
"2261","pacto",2,NA,NA,NA
"2262","página",2,2.2,2.4,3
"2263","pagos",2,NA,NA,NA
"2264","paliar",2,NA,NA,NA
"2265","pañuelos",2,NA,NA,NA
"2266","particular",2,2,1.8,1.8
"2267","particulares",2,NA,NA,NA
"2268","pasadode",2,NA,NA,NA
"2269","pasos",2,NA,NA,NA
"2270","patronales",2,NA,NA,NA
"2271","paulo",2,NA,NA,NA
"2272","pcrreal",2,NA,NA,NA
"2273","pedimos",2,NA,NA,NA
"2274","pedir",2,1.5,2.5,2.5
"2275","pedirle",2,NA,NA,NA
"2276","pedro",2,NA,NA,NA
"2277","pena",2,1.2,1.8,2.2
"2278","penalmente",2,NA,NA,NA
"2279","penitenciarios",2,NA,NA,NA
"2280","peones",2,NA,NA,NA
"2281","pérez",2,NA,NA,NA
"2282","perfectamente",2,2.6,2.8,3
"2283","perfecto",2,2.8,2.4,2
"2284","periodo",2,2,2,2.4
"2285","períodos",2,NA,NA,NA
"2286","perjuicio",2,NA,NA,NA
"2287","permanecen",2,NA,NA,NA
"2288","permanecer",2,2.6,1.6,2
"2289","permanecido",2,NA,NA,NA
"2290","permitiendo",2,NA,NA,NA
"2291","persecución",2,NA,NA,NA
"2292","personales",2,NA,NA,NA
"2293","pesados",2,NA,NA,NA
"2294","picoen",2,NA,NA,NA
"2295","pidieron",2,NA,NA,NA
"2296","piso",2,2,1.8,3
"2297","planificado",2,NA,NA,NA
"2298","planificaron",2,NA,NA,NA
"2299","plantea",2,NA,NA,NA
"2300","planteó",2,NA,NA,NA
"2301","plaza",2,2.5,2.6667,3
"2302","pocas",2,NA,NA,NA
"2303","podía",2,NA,NA,NA
"2304","podrá",2,NA,NA,NA
"2305","policías",2,NA,NA,NA
"2306","política",2,1.8,2.4,2.4
"2307","ponen",2,NA,NA,NA
"2308","porlaboratorio",2,NA,NA,NA
"2309","posiciona",2,NA,NA,NA
"2310","positiva",2,NA,NA,NA
"2311","positividad",2,NA,NA,NA
"2312","posteriormente",2,NA,NA,NA
"2313","postura",2,2,1.8,3
"2314","práctica",2,2.6,3,2.6
"2315","precios",2,NA,NA,NA
"2316","preciounidades",2,NA,NA,NA
"2317","preguntaron",2,NA,NA,NA
"2318","prenda",2,NA,NA,NA
"2319","preparar",2,2.4,2.6,2.6
"2320","presenta",2,NA,NA,NA
"2321","preservar",2,NA,NA,NA
"2322","preventivas",2,NA,NA,NA
"2323","previa",2,NA,NA,NA
"2324","previsto",2,NA,NA,NA
"2325","primar",2,NA,NA,NA
"2326","principales",2,NA,NA,NA
"2327","priorizar",2,NA,NA,NA
"2328","privilegiar",2,NA,NA,NA
"2329","probable",2,2.2,2.4,2.4
"2330","probablemente",2,2.2,2.2,1.8
"2331","probar",2,2.8,3,2.4
"2332","problema",2,1.2,2.4,2.4
"2333","procedimientos",2,NA,NA,NA
"2334","producir",2,2.4,3,2.2
"2335","productivo",2,NA,NA,NA
"2336","produjeron",2,NA,NA,NA
"2337","profesor",2,2.2,2.2,3
"2338","propiedad",2,2.6,2,3
"2339","propuso",2,NA,NA,NA
"2340","protesta",2,NA,NA,NA
"2341","protestas",2,NA,NA,NA
"2342","provenientes",2,NA,NA,NA
"2343","provocadas",2,NA,NA,NA
"2344","próxima",2,NA,NA,NA
"2345","proximidad",2,NA,NA,NA
"2346","próximo",2,2.2,1.6,2.2
"2347","proyecciones",2,NA,NA,NA
"2348","proyectos",2,NA,NA,NA
"2349","pruebas",2,NA,NA,NA
"2350","pudieran",2,NA,NA,NA
"2351","puedo",2,NA,NA,NA
"2352","puse",2,NA,NA,NA
"2353","puso",2,NA,NA,NA
"2354","quedado",2,NA,NA,NA
"2355","quedaron",2,NA,NA,NA
"2356","quédense",2,NA,NA,NA
"2357","quehué",2,NA,NA,NA
"2358","quién",2,NA,NA,NA
"2359","quincena",2,NA,NA,NA
"2360","quirúrgico",2,NA,NA,NA
"2361","rápida",2,NA,NA,NA
"2362","razón",2,2.6,2.6,1.8
"2363","razones",2,NA,NA,NA
"2364","realiza",2,NA,NA,NA
"2365","realizadocausas",2,NA,NA,NA
"2366","realizaronmuestras",2,NA,NA,NA
"2367","recibieron",2,NA,NA,NA
"2368","recibiría",2,NA,NA,NA
"2369","recientemente",2,2.2,2.2,1.8
"2370","recipiente",2,NA,NA,NA
"2371","recordó",2,NA,NA,NA
"2372","redoblar",2,NA,NA,NA
"2373","refiera",2,NA,NA,NA
"2374","refirió",2,NA,NA,NA
"2375","refleja",2,NA,NA,NA
"2376","refractaria",2,NA,NA,NA
"2377","registraba",2,NA,NA,NA
"2378","registrados",2,NA,NA,NA
"2379","registraroncasos",2,NA,NA,NA
"2380","registros",2,NA,NA,NA
"2381","rehabilitación",2,NA,NA,NA
"2382","relacionada",2,NA,NA,NA
"2383","remarcaron",2,NA,NA,NA
"2384","remarcó",2,NA,NA,NA
"2385","rené",2,NA,NA,NA
"2386","repercusiones",2,NA,NA,NA
"2387","reprodujo",2,NA,NA,NA
"2388","resistenciaa",2,NA,NA,NA
"2389","resoluciones",2,NA,NA,NA
"2390","respirador",2,NA,NA,NA
"2391","respiratorio",2,NA,NA,NA
"2392","responder",2,2.4286,2.5714,2.2857
"2393","responsables",2,NA,NA,NA
"2394","respuestas",2,NA,NA,NA
"2395","restantesfueron",2,NA,NA,NA
"2396","restricciones",2,NA,NA,NA
"2397","restrictivas",2,NA,NA,NA
"2398","retén",2,NA,NA,NA
"2399","reubicable",2,NA,NA,NA
"2400","reunirá",2,NA,NA,NA
"2401","revelando",2,NA,NA,NA
"2402","rige",2,NA,NA,NA
"2403","rompió",2,NA,NA,NA
"2404","rosa",2,2.5,2,3
"2405","rosada",2,NA,NA,NA
"2406","rubén",2,NA,NA,NA
"2407","rutahacia",2,NA,NA,NA
"2408","rutas",2,NA,NA,NA
"2409","saá",2,NA,NA,NA
"2410","sabiendo",2,NA,NA,NA
"2411","sabina",2,NA,NA,NA
"2412","salto",2,2.4,2.8,2.6
"2413","sánchez",2,NA,NA,NA
"2414","sanción",2,NA,NA,NA
"2415","santo",2,2.6,2.4,2.8
"2416","sebastián",2,NA,NA,NA
"2417","secretaría",2,NA,NA,NA
"2418","secretarías",2,NA,NA,NA
"2419","sede",2,2,1.6,2.8
"2420","seguidos",2,NA,NA,NA
"2421","senador",2,2,2.2,2.6
"2422","señales",2,NA,NA,NA
"2423","sensación",2,2.2,2.8,2.2
"2424","sextuplicar",2,NA,NA,NA
"2425","sindicatos",2,NA,NA,NA
"2426","sintomatología",2,NA,NA,NA
"2427","solá",2,NA,NA,NA
"2428","solidaridad",2,NA,NA,NA
"2429","solidarios",2,NA,NA,NA
"2430","sólo",2,2,1.8,2
"2431","sometido",2,NA,NA,NA
"2432","sostener",2,2,2.8,2.6
"2433","sostenido",2,NA,NA,NA
"2434","soto",2,NA,NA,NA
"2435","stockunidades",2,NA,NA,NA
"2436","street",2,NA,NA,NA
"2437","subestación",2,NA,NA,NA
"2438","subsecretaría",2,NA,NA,NA
"2439","sucedió",2,NA,NA,NA
"2440","sucesión",2,NA,NA,NA
"2441","sueldo",2,NA,NA,NA
"2442","sufrimiento",2,1.2,2.2,2.4
"2443","sufrió",2,NA,NA,NA
"2444","suma",2,NA,NA,NA
"2445","sumamente",2,NA,NA,NA
"2446","sumando",2,NA,NA,NA
"2447","sumanlos",2,NA,NA,NA
"2448","sumarán",2,NA,NA,NA
"2449","suministros",2,NA,NA,NA
"2450","súper",2,NA,NA,NA
"2451","supera",2,NA,NA,NA
"2452","superficie",2,2.2,1.6,2.6
"2453","supermercados",2,NA,NA,NA
"2454","supone",2,NA,NA,NA
"2455","sustancial",2,NA,NA,NA
"2456","tapié",2,NA,NA,NA
"2457","tarea",2,2,2.3333,3
"2458","tarjeta",2,2.2,2,3
"2459","tasa",2,NA,NA,NA
"2460","taxis",2,NA,NA,NA
"2461","técnica",2,2.4,1.8,2
"2462","teleconferencia",2,NA,NA,NA
"2463","teléfonos",2,NA,NA,NA
"2464","temas",2,NA,NA,NA
"2465","terapista",2,NA,NA,NA
"2466","tercero",2,NA,NA,NA
"2467","térmico",2,2.6,2.8,2.8
"2468","tienemetros",2,NA,NA,NA
"2469","time",2,NA,NA,NA
"2470","todavía",2,2.4,1.8,1.8
"2471","tomando",2,NA,NA,NA
"2472","tomándole",2,NA,NA,NA
"2473","tomaron",2,NA,NA,NA
"2474","tomas",2,NA,NA,NA
"2475","tope",2,NA,NA,NA
"2476","trabajador",2,2.2,2.8,2.8
"2477","trabajadoras",2,NA,NA,NA
"2478","tracker",2,NA,NA,NA
"2479","trágicos",2,NA,NA,NA
"2480","transformadores",2,NA,NA,NA
"2481","transmite",2,NA,NA,NA
"2482","transporte",2,1.8,2.8,2.8
"2483","trataba",2,NA,NA,NA
"2484","tratar",2,2.2,2.8,1.8
"2485","tratarse",2,NA,NA,NA
"2486","trece",2,NA,NA,NA
"2487","ubicaba",2,NA,NA,NA
"2488","ubicó",2,NA,NA,NA
"2489","ultravioletas",2,NA,NA,NA
"2490","unas",2,NA,NA,NA
"2491","unasmil",2,NA,NA,NA
"2492","unión",2,2.8,2.4,2.4
"2493","universitario",2,2.8,2.6,2.8
"2494","unlpam",2,NA,NA,NA
"2495","unosaños",2,NA,NA,NA
"2496","unoskilómetros",2,NA,NA,NA
"2497","usando",2,NA,NA,NA
"2498","usarán",2,NA,NA,NA
"2499","usaremos",2,NA,NA,NA
"2500","usuario",2,2,2.6,2.8
"2501","utiliza",2,NA,NA,NA
"2502","utilizada",2,NA,NA,NA
"2503","utilizando",2,NA,NA,NA
"2504","vacuna",2,NA,NA,NA
"2505","vale",2,NA,NA,NA
"2506","valijas",2,NA,NA,NA
"2507","valores",2,NA,NA,NA
"2508","vancc",2,NA,NA,NA
"2509","varela",2,NA,NA,NA
"2510","varía",2,NA,NA,NA
"2511","varón",2,2.2,2.2,2.8
"2512","vaya",2,NA,NA,NA
"2513","vecino",2,2.3,2.1,2.6
"2514","vehículo",2,2.2,2.4,2.6
"2515","vehículos",2,NA,NA,NA
"2516","velocidad",2,2.2,2.4,2.4
"2517","vemos",2,NA,NA,NA
"2518","vencimientos",2,NA,NA,NA
"2519","venezuela",2,NA,NA,NA
"2520","venía",2,NA,NA,NA
"2521","ventaja",2,2.2,2.4,2
"2522","verse",2,NA,NA,NA
"2523","viajes",2,NA,NA,NA
"2524","videos",2,NA,NA,NA
"2525","vidrio",2,2.2,1.4,3
"2526","viernesy",2,NA,NA,NA
"2527","vieron",2,NA,NA,NA
"2528","vilelas",2,NA,NA,NA
"2529","viralizó",2,NA,NA,NA
"2530","viruscasos",2,NA,NA,NA
"2531","visitado",2,NA,NA,NA
"2532","visitó",2,NA,NA,NA
"2533","vital",2,2.8,2.6,2.2
"2534","vivimos",2,NA,NA,NA
"2535","vivir",2,2.8,3,3
"2536","volumen",2,2.2,2,1.8
"2537","vulnerables",2,NA,NA,NA
"2538","wall",2,NA,NA,NA
"2539","walter",2,NA,NA,NA
"2540","washington",2,NA,NA,NA
"2541","weinstein",2,NA,NA,NA
"2542","wende",2,NA,NA,NA
"2543","yacimiento",2,NA,NA,NA
"2544","yfallecidos",2,NA,NA,NA
"2545","ymenos",2,NA,NA,NA
"2546","ynotificados",2,NA,NA,NA
"2547","yrespiradores",2,NA,NA,NA
"2548","abandonados",1,NA,NA,NA
"2549","abandonar",1,1.2,2.8,2
"2550","abarcará",1,NA,NA,NA
"2551","abastecer",1,NA,NA,NA
"2552","abdominal",1,NA,NA,NA
"2553","abierta",1,NA,NA,NA
"2554","abiertas",1,NA,NA,NA
"2555","abiertos",1,NA,NA,NA
"2556","abocado",1,NA,NA,NA
"2557","abocados",1,NA,NA,NA
"2558","abogado",1,2,2.8,2.6
"2559","abogados",1,NA,NA,NA
"2560","abordajes",1,NA,NA,NA
"2561","abordar",1,NA,NA,NA
"2562","abordó",1,NA,NA,NA
"2563","abramo",1,NA,NA,NA
"2564","abreviado",1,NA,NA,NA
"2565","abriendo",1,NA,NA,NA
"2566","abrieroncausas",1,NA,NA,NA
"2567","abrirá",1,NA,NA,NA
"2568","absoluta",1,NA,NA,NA
"2569","absoluto",1,2.1667,2.5,2.1667
"2570","abusan",1,NA,NA,NA
"2571","acabamos",1,NA,NA,NA
"2572","acaben",1,NA,NA,NA
"2573","académicos",1,NA,NA,NA
"2574","accedé",1,NA,NA,NA
"2575","acción",1,2.6,3,2.8
"2576","aceite",1,2,1.6,3
"2577","aceptó",1,NA,NA,NA
"2578","acerca",1,NA,NA,NA
"2579","acercan",1,NA,NA,NA
"2580","acercar",1,2.2,3,2.6
"2581","acercarse",1,NA,NA,NA
"2582","acetato",1,NA,NA,NA
"2583","acetatos",1,NA,NA,NA
"2584","achade",1,NA,NA,NA
"2585","achatamiento",1,NA,NA,NA
"2586","aciudadanos",1,NA,NA,NA
"2587","aclarado",1,NA,NA,NA
"2588","acompaña",1,NA,NA,NA
"2589","acompañadas",1,NA,NA,NA
"2590","acompañado",1,NA,NA,NA
"2591","acompañamiento",1,NA,NA,NA
"2592","aconfallecidos",1,NA,NA,NA
"2593","acordaron",1,NA,NA,NA
"2594","acostumbrado",1,NA,NA,NA
"2595","acotados",1,NA,NA,NA
"2596","acotó",1,NA,NA,NA
"2597","acroglianocasos",1,NA,NA,NA
"2598","activación",1,NA,NA,NA
"2599","activan",1,NA,NA,NA
"2600","activó",1,NA,NA,NA
"2601","activos",1,NA,NA,NA
"2602","actriz",1,2.3333,2.5,3
"2603","actua",1,NA,NA,NA
"2604","actuaciones",1,NA,NA,NA
"2605","actualidadpersonas",1,NA,NA,NA
"2606","actualizados",1,NA,NA,NA
"2607","actuar",1,2.8,3,3
"2608","actuará",1,NA,NA,NA
"2609","actuó",1,NA,NA,NA
"2610","acusación",1,NA,NA,NA
"2611","acusada",1,NA,NA,NA
"2612","acusaron",1,NA,NA,NA
"2613","acusó",1,NA,NA,NA
"2614","adaptación",1,2.4,2.4,1.8
"2615","adecuada",1,NA,NA,NA
"2616","adecuadas",1,NA,NA,NA
"2617","adecuado",1,NA,NA,NA
"2618","adelantar",1,NA,NA,NA
"2619","ademástienen",1,NA,NA,NA
"2620","adentró",1,NA,NA,NA
"2621","adicionalmente",1,NA,NA,NA
"2622","administraciones",1,NA,NA,NA
"2623","administrar",1,NA,NA,NA
"2624","administrativo",1,1.8,1.7,2.1
"2625","adonde",1,NA,NA,NA
"2626","adoptado",1,NA,NA,NA
"2627","adoptar",1,2.8,3,3
"2628","adoptará",1,NA,NA,NA
"2629","aduanas",1,NA,NA,NA
"2630","advertencia",1,NA,NA,NA
"2631","advertencias",1,NA,NA,NA
"2632","advertido",1,NA,NA,NA
"2633","advertidos",1,NA,NA,NA
"2634","advierten",1,NA,NA,NA
"2635","advirtiendo",1,NA,NA,NA
"2636","ael",1,NA,NA,NA
"2637","aen",1,NA,NA,NA
"2638","aéreas",1,NA,NA,NA
"2639","aeronáutico",1,NA,NA,NA
"2640","afectó",1,NA,NA,NA
"2641","afip",1,NA,NA,NA
"2642","afortunadamente",1,NA,NA,NA
"2643","afp",1,NA,NA,NA
"2644","aglomeración",1,NA,NA,NA
"2645","aglomeraciones",1,NA,NA,NA
"2646","agradecer",1,2.8,3,3
"2647","agrarios",1,NA,NA,NA
"2648","agravó",1,NA,NA,NA
"2649","agredir",1,NA,NA,NA
"2650","agregaron",1,NA,NA,NA
"2651","agresión",1,NA,NA,NA
"2652","agresivos",1,NA,NA,NA
"2653","agrícolas",1,NA,NA,NA
"2654","agricultura",1,2.4,2.4,2.8
"2655","agropecuaria",1,NA,NA,NA
"2656","agropecuarias",1,NA,NA,NA
"2657","agropecuarios",1,NA,NA,NA
"2658","agrupa",1,NA,NA,NA
"2659","aguardando",1,NA,NA,NA
"2660","agustín",1,NA,NA,NA
"2661","ahí",1,NA,NA,NA
"2662","ahuad",1,NA,NA,NA
"2663","aires",1,NA,NA,NA
"2664","aislar",1,2,2.6,2.6
"2665","ajena",1,NA,NA,NA
"2666","ajustar",1,NA,NA,NA
"2667","alarmó",1,NA,NA,NA
"2668","alcaldes",1,NA,NA,NA
"2669","alcanzaron",1,NA,NA,NA
"2670","alcanzarpersonas",1,NA,NA,NA
"2671","alcohollitro",1,NA,NA,NA
"2672","alcoholporlitro",1,NA,NA,NA
"2673","alcoholporml",1,NA,NA,NA
"2674","alcoholxml",1,NA,NA,NA
"2675","alde",1,NA,NA,NA
"2676","aledañas",1,NA,NA,NA
"2677","alemania",1,NA,NA,NA
"2678","alemaniaen",1,NA,NA,NA
"2679","alertas",1,NA,NA,NA
"2680","alfredo",1,NA,NA,NA
"2681","alguno",1,NA,NA,NA
"2682","alhoy",1,NA,NA,NA
"2683","aliados",1,NA,NA,NA
"2684","alimenticia",1,NA,NA,NA
"2685","allegadas",1,NA,NA,NA
"2686","allegados",1,NA,NA,NA
"2687","almirante",1,NA,NA,NA
"2688","alo",1,NA,NA,NA
"2689","alonso",1,NA,NA,NA
"2690","alpor",1,NA,NA,NA
"2691","alternativa",1,2.6,2.4,1.6
"2692","altísimo",1,NA,NA,NA
"2693","alusión",1,NA,NA,NA
"2694","álvarezen",1,NA,NA,NA
"2695","alvear",1,NA,NA,NA
"2696","amargos",1,NA,NA,NA
"2697","amazónicos",1,NA,NA,NA
"2698","ambas",1,NA,NA,NA
"2699","ambitocomna",1,NA,NA,NA
"2700","ambulancia",1,NA,NA,NA
"2701","ambulancias",1,NA,NA,NA
"2702","amenazare",1,NA,NA,NA
"2703","amenazó",1,NA,NA,NA
"2704","ameritó",1,NA,NA,NA
"2705","amigo",1,3,2.4,2.9
"2706","amo",1,2.2,2.6,2.2
"2707","ampliación",1,NA,NA,NA
"2708","ampliaron",1,NA,NA,NA
"2709","amplio",1,2.8,1.8,3
"2710","analizaba",1,NA,NA,NA
"2711","analizado",1,NA,NA,NA
"2712","andar",1,2.8,2.8,3
"2713","ande",1,NA,NA,NA
"2714","andramuño",1,NA,NA,NA
"2715","andré",1,NA,NA,NA
"2716","andrea",1,NA,NA,NA
"2717","andrés",1,NA,NA,NA
"2718","angela",1,NA,NA,NA
"2719","anlis",1,NA,NA,NA
"2720","anmat",1,NA,NA,NA
"2721","añoy",1,NA,NA,NA
"2722","anses",1,NA,NA,NA
"2723","ansiedad",1,1,2.8,2.6
"2724","ansioso",1,2,2.2,2.8
"2725","anteayer",1,NA,NA,NA
"2726","antibiótico",1,NA,NA,NA
"2727","antigua",1,NA,NA,NA
"2728","antinarcotráfico",1,NA,NA,NA
"2729","antipalúdico",1,NA,NA,NA
"2730","antirretrovirales",1,NA,NA,NA
"2731","antiviral",1,NA,NA,NA
"2732","anuinció",1,NA,NA,NA
"2733","anule",1,NA,NA,NA
"2734","anunciar",1,2.6,2.6,2.8
"2735","anunciara",1,NA,NA,NA
"2736","anunciarán",1,NA,NA,NA
"2737","anunciaron",1,NA,NA,NA
"2738","anuncio",1,NA,NA,NA
"2739","apacientes",1,NA,NA,NA
"2740","apagarlos",1,NA,NA,NA
"2741","apagarse",1,NA,NA,NA
"2742","apampa",1,NA,NA,NA
"2743","aparato",1,2.2,1.6,2.6
"2744","aparatología",1,NA,NA,NA
"2745","aparece",1,NA,NA,NA
"2746","apareciendo",1,NA,NA,NA
"2747","aparición",1,2,2.2,3
"2748","apelando",1,NA,NA,NA
"2749","aplanará",1,NA,NA,NA
"2750","aplanarse",1,NA,NA,NA
"2751","aplanó",1,NA,NA,NA
"2752","aplaude",1,NA,NA,NA
"2753","aplica",1,NA,NA,NA
"2754","aplicando",1,NA,NA,NA
"2755","aportadas",1,NA,NA,NA
"2756","aportar",1,2.4,3,2.4
"2757","aporte",1,NA,NA,NA
"2758","aportó",1,NA,NA,NA
"2759","apoyará",1,NA,NA,NA
"2760","aprendizajes",1,NA,NA,NA
"2761","apretado",1,NA,NA,NA
"2762","aprobó",1,NA,NA,NA
"2763","aproximadamente",1,2,1.8,2.2
"2764","apso",1,NA,NA,NA
"2765","apuntan",1,NA,NA,NA
"2766","apurarnos",1,NA,NA,NA
"2767","aque",1,NA,NA,NA
"2768","aquél",1,NA,NA,NA
"2769","arabia",1,NA,NA,NA
"2770","arauz",1,NA,NA,NA
"2771","arbitrando",1,NA,NA,NA
"2772","archivos",1,NA,NA,NA
"2773","arealesdólares",1,NA,NA,NA
"2774","arespiradores",1,NA,NA,NA
"2775","argentinagobar",1,NA,NA,NA
"2776","argerich",1,NA,NA,NA
"2777","argumentaron",1,NA,NA,NA
"2778","argumentó",1,NA,NA,NA
"2779","argumentos",1,NA,NA,NA
"2780","ariel",1,NA,NA,NA
"2781","arizona",1,NA,NA,NA
"2782","arma",1,1,2.6,3
"2783","armados",1,NA,NA,NA
"2784","armando",1,NA,NA,NA
"2785","arnaldo",1,NA,NA,NA
"2786","arquitectura",1,2.4,1.6,2.4
"2787","arrancan",1,NA,NA,NA
"2788","arresto",1,NA,NA,NA
"2789","arriba",1,NA,NA,NA
"2790","arribaran",1,NA,NA,NA
"2791","arrojadas",1,NA,NA,NA
"2792","arrojó",1,NA,NA,NA
"2793","arroyo",1,3,2.6,3
"2794","artículode",1,NA,NA,NA
"2795","artículodice",1,NA,NA,NA
"2796","artículosydel",1,NA,NA,NA
"2797","artsyy",1,NA,NA,NA
"2798","asamblea",1,2.2,2.8,2.8
"2799","asambleas",1,NA,NA,NA
"2800","ascendían",1,NA,NA,NA
"2801","ascendió",1,NA,NA,NA
"2802","asegura",1,NA,NA,NA
"2803","aseguraban",1,NA,NA,NA
"2804","asesora",1,NA,NA,NA
"2805","asesoramiento",1,NA,NA,NA
"2806","asesorar",1,NA,NA,NA
"2807","asia",1,NA,NA,NA
"2808","asiapacífico",1,NA,NA,NA
"2809","asimilarse",1,NA,NA,NA
"2810","asistenciales",1,NA,NA,NA
"2811","asociaciones",1,NA,NA,NA
"2812","astrofísica",1,NA,NA,NA
"2813","asumió",1,NA,NA,NA
"2814","asuntos",1,NA,NA,NA
"2815","atenciones",1,NA,NA,NA
"2816","atendiéndolos",1,NA,NA,NA
"2817","atlético",1,3,3,3
"2818","atravesamos",1,NA,NA,NA
"2819","atrevió",1,NA,NA,NA
"2820","aumenta",1,NA,NA,NA
"2821","aumentada",1,NA,NA,NA
"2822","aumentar",1,2.4,3,2.8
"2823","aumentaron",1,NA,NA,NA
"2824","aumentó",1,NA,NA,NA
"2825","autóctono",1,NA,NA,NA
"2826","automovilístico",1,NA,NA,NA
"2827","autopista",1,NA,NA,NA
"2828","autorizaciones",1,NA,NA,NA
"2829","autorizadas",1,NA,NA,NA
"2830","autorizado",1,NA,NA,NA
"2831","autorizó",1,NA,NA,NA
"2832","avanzadas",1,NA,NA,NA
"2833","avíctimas",1,NA,NA,NA
"2834","avisó",1,NA,NA,NA
"2835","axel",1,NA,NA,NA
"2836","ayudarían",1,NA,NA,NA
"2837","azota",1,NA,NA,NA
"2838","azúcar",1,3,2,3
"2839","azules",1,NA,NA,NA
"2840","bahiense",1,NA,NA,NA
"2841","bahienses",1,NA,NA,NA
"2842","bailaron",1,NA,NA,NA
"2843","bajabapasado",1,NA,NA,NA
"2844","bala",1,1.6,2.6,3
"2845","balde",1,NA,NA,NA
"2846","baldomero",1,NA,NA,NA
"2847","balnearia",1,NA,NA,NA
"2848","balneario",1,NA,NA,NA
"2849","bancaria",1,NA,NA,NA
"2850","banco",1,2.4,1.4,2.6
"2851","bandera",1,2.4,1.6,2.8
"2852","baños",1,NA,NA,NA
"2853","barabaschi",1,NA,NA,NA
"2854","barba",1,NA,NA,NA
"2855","barco",1,2.8,2.6,3
"2856","baroni",1,NA,NA,NA
"2857","barra",1,1.8,1.8,2.8
"2858","barrera",1,1.8,1.6,3
"2859","barreras",1,NA,NA,NA
"2860","barriodel",1,NA,NA,NA
"2861","barrioy",1,NA,NA,NA
"2862","bases",1,NA,NA,NA
"2863","básico",1,2,1.8,1.8
"2864","básicos",1,NA,NA,NA
"2865","basó",1,NA,NA,NA
"2866","béliz",1,NA,NA,NA
"2867","bensadon",1,NA,NA,NA
"2868","berutti",1,NA,NA,NA
"2869","bicicleta",1,NA,NA,NA
"2870","bilateral",1,NA,NA,NA
"2871","biondi",1,NA,NA,NA
"2872","bioquímica",1,NA,NA,NA
"2873","birmingham",1,NA,NA,NA
"2874","blaise",1,NA,NA,NA
"2875","blanco",1,2.4,1.7,3
"2876","bloomberg",1,NA,NA,NA
"2877","bloqueados",1,NA,NA,NA
"2878","bloquean",1,NA,NA,NA
"2879","bloquear",1,NA,NA,NA
"2880","bloqueo",1,NA,NA,NA
"2881","bloques",1,NA,NA,NA
"2882","boletín",1,NA,NA,NA
"2883","bolsón",1,NA,NA,NA
"2884","bolsonaristas",1,NA,NA,NA
"2885","bonaparte",1,NA,NA,NA
"2886","bonardeen",1,NA,NA,NA
"2887","bonary",1,NA,NA,NA
"2888","bono",1,NA,NA,NA
"2889","borda",1,NA,NA,NA
"2890","botón",1,NA,NA,NA
"2891","bovespa",1,NA,NA,NA
"2892","brasilmillones",1,NA,NA,NA
"2893","bravo",1,NA,NA,NA
"2894","breve",1,2.2,2.2,1.8
"2895","breves",1,NA,NA,NA
"2896","brinda",1,NA,NA,NA
"2897","brindadas",1,NA,NA,NA
"2898","británicos",1,NA,NA,NA
"2899","brown",1,NA,NA,NA
"2900","brusco",1,NA,NA,NA
"2901","buenas",1,NA,NA,NA
"2902","buenosairesmarzo",1,NA,NA,NA
"2903","búfalo",1,NA,NA,NA
"2904","bus",1,2,2.4,3
"2905","busca",1,2.2,2.6,2.6
"2906","buscando",1,NA,NA,NA
"2907","buscar",1,2.2,3,2.8
"2908","buscarlo",1,NA,NA,NA
"2909","busquen",1,NA,NA,NA
"2910","cabello",1,2.6,1.8,2.8
"2911","cadade",1,NA,NA,NA
"2912","cadahoras",1,NA,NA,NA
"2913","caerá",1,NA,NA,NA
"2914","caida",1,NA,NA,NA
"2915","caídas",1,NA,NA,NA
"2916","calafate",1,NA,NA,NA
"2917","calculan",1,NA,NA,NA
"2918","cálculos",1,NA,NA,NA
"2919","calendario",1,NA,NA,NA
